event_id,source_id,timestamp,value
e00964,station-west-01,2026-09-09T09:59:00Z,107.2
e00965,station-west-02,2026-09-09T09:59:00Z,94.4
e00966,station-east-01,2026-09-09T10:00:00Z,24.3
e00967,station-east-02,2026-09-09T10:00:00Z,71.3
e00968,station-east-02,2026-13-45T99:00:00Z,69.1
e00969,station-north-01,2026-09-09T10:00:00Z,33.4
e00970,station-north-02,2026-09-09T10:00:00Z,50.1
e00971,station-south-01,2026-09-09T10:00:00Z,88.2
e00972,station-south-02,2026-09-09T10:00:00Z,58.8
e00973,station-west-01,2026-09-09T10:00:00Z,121.7
e00974,station-west-02,2026-09-09T10:00:00Z,89.2
e00975,station-east-01,2026-09-09T10:01:00Z,25.1
e00976,station-east-02,2026-09-09T10:01:00Z,76.4
e00977,station-north-01,2026-09-09T10:01:00Z,39.5
e00978,station-north-02,2026-09-09T10:01:00Z,61.8
e00979,station-south-01,2026-09-09T10:01:00Z,105.7
e00980,station-south-02,2026-09-09T10:01:00Z,65.6
e00981,station-west-01,2026-09-09T10:01:00Z,112.5
e00982,station-west-02,2026-09-09T10:01:00Z,81.8
e00983,station-east-01,2026-09-09T10:02:00Z,23.1
e00984,station-east-02,2026-09-09T10:02:00Z,77.3
e00985,station-north-01,2026-09-09T10:02:00Z,44.7
e00986,station-north-02,2026-09-09T10:02:00Z,51.9
e00987,station-south-01,2026-09-09T10:02:00Z,102.4
e00988,station-south-02,2026-09-09T10:02:00Z,52.9
e00989,station-west-01,2026-09-09T10:02:00Z,114.8
e00990,station-west-02,2026-09-09T10:02:00Z,91.0
e00991,station-east-01,2026-09-09T10:03:00Z,26.3
e00992,station-east-02,2026-09-09T10:03:00Z,64.6
e00993,station-north-01,2026-09-09T10:03:00Z,34.3
e00994,station-north-02,2026-09-09T10:03:00Z,61.6
e00995,station-south-01,2026-09-09T10:03:00Z,102.3
e00996,station-south-02,2026-09-09T10:03:00Z,66.8
e00997,station-west-01,2026-09-09T10:03:00Z,108.0
e00998,station-west-02,2026-09-09T10:03:00Z,88.2
e00999,station-east-01,2026-09-09T10:04:00Z,25.4
e01000,station-east-02,2026-09-09T10:04:00Z,77.8
e01001,station-north-01,2026-09-09T10:04:00Z,37.9
e01002,station-north-02,2026-09-09T10:04:00Z,41.6
e01003,station-south-01,2026-09-09T10:04:00Z,96.8
e01004,station-south-02,2026-09-09T10:04:00Z,56.9
e01005,station-west-01,2026-09-09T10:04:00Z,120.5
e01006,station-west-02,2026-09-09T10:04:00Z,86.2
e01007,station-east-01,2026-09-09T10:05:00Z,24.1
e01008,station-east-02,2026-09-09T10:05:00Z,83.5
e01009,station-north-01,2026-09-09T10:05:00Z,38.9
e01010,station-north-02,2026-09-09T10:05:00Z,53.9
e01011,station-south-01,2026-09-09T10:05:00Z,100.8
e01012,station-south-02,2026-09-09T10:05:00Z,47.3
e01013,station-west-01,2026-09-09T10:05:00Z,124.1
e01014,station-west-02,2026-09-09T10:05:00Z,82.3
e01015,station-east-01,2026-09-09T10:06:00Z,24.4
e01016,station-east-02,2026-09-09T10:06:00Z,73.8
e01017,station-north-01,2026-09-09T10:06:00Z,43.5
e01018,station-north-02,2026-09-09T10:06:00Z,50.8
e01019,station-south-01,2026-09-09T10:06:00Z,100.1
e01020,station-south-02,2026-09-09T10:06:00Z,55.6
e01021,station-west-01,2026-09-09T10:06:00Z,126.3
e01022,station-west-02,2026-09-09T10:06:00Z,85.2
e01023,station-east-01,2026-09-09T10:07:00Z,27.6
e01024,station-east-02,2026-09-09T10:07:00Z,78.2
e01025,station-north-01,2026-09-09T10:07:00Z,43.7
e01026,station-north-02,2026-09-09T10:07:00Z,52.7
e01027,station-south-01,2026-09-09T10:07:00Z,99.0
e01028,station-south-02,2026-09-09T10:07:00Z,59.3
e01029,station-west-01,2026-09-09T10:07:00Z,122.5
e01030,station-west-02,2026-09-09T10:07:00Z,85.2
e01031,station-east-01,2026-09-09T10:08:00Z,22.6
e01032,station-east-02,2026-09-09T10:08:00Z,71.3
e01033,station-north-01,2026-09-09T10:08:00Z,40.2
e01034,station-north-02,2026-09-09T10:08:00Z,49.9
e01035,station-south-01,2026-09-09T10:08:00Z,99.1
e01036,station-south-02,2026-09-09T10:08:00Z,63.5
e01037,station-west-01,2026-09-09T10:08:00Z,120.9
e01038,station-west-02,2026-09-09T10:08:00Z,88.4
e01039,station-east-01,2026-09-09T10:09:00Z,26.1
e01040,station-east-02,2026-09-09T10:09:00Z,84.4
e01041,station-north-01,2026-09-09T10:09:00Z,40.3
e01042,station-north-02,2026-09-09T10:09:00Z,49.3
e01043,station-south-01,2026-09-09T10:09:00Z,96.3
e01044,station-south-02,2026-09-09T10:09:00Z,54.8
e01045,station-west-01,2026-09-09T10:09:00Z,114.3
e01046,station-west-02,2026-09-09T10:09:00Z,94.4
e01047,station-east-01,2026-09-09T10:10:00Z,22.6
e01048,station-east-02,2026-09-09T10:10:00Z,77.3
e01049,station-north-01,2026-09-09T10:10:00Z,39.5
e01050,station-north-02,2026-09-09T10:10:00Z,51.8
e01051,station-south-01,2026-09-09T10:10:00Z,101.5
e01052,station-south-02,2026-09-09T10:10:00Z,55.1
e01053,station-west-01,2026-09-09T10:10:00Z,125.9
e01054,station-west-02,2026-09-09T10:10:00Z,90.1
e01055,station-east-01,2026-09-09T10:11:00Z,24.2
e01056,station-east-02,2026-09-09T10:11:00Z,52.8
e01057,station-north-01,2026-09-09T10:11:00Z,38.5
e01058,station-north-02,2026-09-09T10:11:00Z,64.1
e01059,station-south-01,2026-09-09T10:11:00Z,102.6
e01060,station-south-02,2026-09-09T10:11:00Z,50.8
e01061,station-west-01,2026-09-09T10:11:00Z,110.0
e01062,station-west-02,2026-09-09T10:11:00Z,90.6
e01063,station-east-01,2026-09-09T10:12:00Z,21.7
e01064,station-east-02,2026-09-09T10:12:00Z,74.5
e01065,station-north-01,2026-09-09T10:12:00Z,38.6
e01066,station-north-02,2026-09-09T10:12:00Z,72.6
e01067,station-south-01,2026-09-09T10:12:00Z,100.1
e01068,station-south-02,2026-09-09T10:12:00Z,69.9
e01069,station-west-01,2026-09-09T10:12:00Z,126.1
e01070,station-west-02,2026-09-09T10:12:00Z,91.7
e01071,station-east-01,2026-09-09T10:13:00Z,25.9
e01072,station-east-02,2026-09-09T10:13:00Z,82.5
e01073,station-north-01,2026-09-09T10:13:00Z,38.6
e01074,station-north-02,2026-09-09T10:13:00Z,56.0
e01075,station-south-01,2026-09-09T10:13:00Z,90.2
e01076,station-south-02,2026-09-09T10:13:00Z,63.7
e01077,station-west-01,2026-09-09T10:13:00Z,118.2
e01078,station-west-02,2026-09-09T10:13:00Z,90.8
e01079,station-east-01,2026-09-09T10:14:00Z,26.6
e01080,station-east-02,2026-09-09T10:14:00Z,78.1
e01081,station-north-01,2026-09-09T10:14:00Z,39.5
e01082,station-north-02,2026-09-09T10:14:00Z,56.5
e01083,station-south-01,2026-09-09T10:14:00Z,101.9
e01084,station-south-02,2026-09-09T10:14:00Z,72.7
e01085,station-west-01,2026-09-09T10:14:00Z,133.7
e01086,station-west-02,2026-09-09T10:14:00Z,96.2
e01087,station-east-01,2026-09-09T10:15:00Z,23.5
e01088,station-east-02,2026-09-09T10:15:00Z,77.1
e01089,station-north-01,2026-09-09T10:15:00Z,40.2
e01090,station-north-02,2026-09-09T10:15:00Z,53.5
e01091,station-south-01,2026-09-09T10:15:00Z,97.2
e01092,station-south-02,2026-09-09T10:15:00Z,62.9
e01093,station-west-01,2026-09-09T10:15:00Z,117.5
e01094,station-west-02,2026-09-09T10:15:00Z,89.9
e01095,station-east-01,2026-09-09T10:16:00Z,23.5
e01096,station-east-02,2026-09-09T10:16:00Z,68.9
e01097,station-north-01,2026-09-09T10:16:00Z,38.1
e01098,station-north-02,2026-09-09T10:16:00Z,54.2
e01099,station-south-01,2026-09-09T10:16:00Z,93.1
e01100,station-south-02,2026-09-09T10:16:00Z,76.8
e01101,station-west-01,2026-09-09T10:16:00Z,126.1
e01102,station-west-02,2026-09-09T10:16:00Z,95.0
e01103,station-east-01,2026-09-09T10:17:00Z,29.6
e01104,station-east-02,2026-09-09T10:17:00Z,48.0
e01105,station-north-01,2026-09-09T10:17:00Z,41.9
e01106,station-north-02,2026-09-09T10:17:00Z,51.9
e01107,station-south-01,2026-09-09T10:17:00Z,100.4
e01108,station-south-01,,99.5
e01109,station-south-02,2026-09-09T10:17:00Z,59.7
e01110,station-west-01,2026-09-09T10:17:00Z,121.9
e01111,station-west-02,2026-09-09T10:17:00Z,87.6
e01112,station-east-01,2026-09-09T10:18:00Z,23.5
e01113,station-east-02,2026-09-09T10:18:00Z,54.3
e01114,station-north-01,2026-09-09T10:18:00Z,39.9
e01115,station-north-02,2026-09-09T10:18:00Z,61.6
e01116,station-south-01,2026-09-09T10:18:00Z,99.6
e01117,station-south-02,2026-09-09T10:18:00Z,62.1
e01118,station-west-01,2026-09-09T10:18:00Z,125.4
e01119,station-west-02,2026-09-09T10:18:00Z,86.0
e01120,station-east-01,2026-09-09T10:19:00Z,26.1
e01121,station-east-02,2026-09-09T10:19:00Z,71.9
e01122,station-north-01,2026-09-09T10:19:00Z,41.6
e01123,station-north-02,2026-09-09T10:19:00Z,54.6
e01124,station-south-01,2026-09-09T10:19:00Z,96.5
e01125,station-south-02,2026-09-09T10:19:00Z,63.1
e01126,station-west-01,2026-09-09T10:19:00Z,124.8
e01127,station-west-02,2026-09-09T10:19:00Z,82.9
e01128,station-east-01,2026-09-09T10:20:00Z,32.8
e01129,station-east-02,2026-09-09T10:20:00Z,116.8
e01130,station-north-01,2026-09-09T10:20:00Z,51.7
e01131,station-north-02,2026-09-09T10:20:00Z,78.4
e01132,station-south-01,2026-09-09T10:20:00Z,115.6
e01133,station-south-02,2026-09-09T10:20:00Z,87.3
e01134,station-west-01,2026-09-09T10:20:00Z,151.2
e01135,station-west-02,2026-09-09T10:20:00Z,109.5
e01136,station-east-01,2026-09-09T10:21:00Z,24.2
e01137,station-east-02,2026-09-09T10:21:00Z,68.7
e01138,station-north-01,2026-09-09T10:21:00Z,37.9
e01139,station-north-02,2026-09-09T10:21:00Z,50.4
e01140,station-south-01,2026-09-09T10:21:00Z,98.7
e01141,station-south-02,2026-09-09T10:21:00Z,60.5
e01142,station-west-01,2026-09-09T10:21:00Z,109.3
e01143,station-west-02,2026-09-09T10:21:00Z,92.0
e01144,station-east-01,2026-09-09T10:22:00Z,24.1
e01145,station-east-02,2026-09-09T10:22:00Z,78.6
e01146,station-north-01,2026-09-09T10:22:00Z,40.3
e01147,station-north-02,2026-09-09T10:22:00Z,54.2
e01148,station-south-01,2026-09-09T10:22:00Z,104.2
e01149,station-south-02,2026-09-09T10:22:00Z,48.1
e01150,station-west-01,2026-09-09T10:22:00Z,124.4
e01151,station-west-02,2026-09-09T10:22:00Z,91.7
e01152,station-east-01,2026-09-09T10:23:00Z,27.6
e01153,station-east-02,2026-09-09T10:23:00Z,66.0
e01154,station-north-01,2026-09-09T10:23:00Z,40.9
e01155,station-north-02,2026-09-09T10:23:00Z,53.8
e01156,station-south-01,2026-09-09T10:23:00Z,107.7
e01157,station-south-02,2026-09-09T10:23:00Z,61.2
e01158,station-west-01,2026-09-09T10:23:00Z,114.6
e01159,station-west-02,2026-09-09T10:23:00Z,91.1
e01160,station-east-01,2026-09-09T10:24:00Z,25.6
e01161,station-east-02,2026-09-09T10:24:00Z,67.2
e01162,station-north-01,2026-09-09T10:24:00Z,39.5
e01163,station-north-02,2026-09-09T10:24:00Z,56.4
e01164,station-south-01,2026-09-09T10:24:00Z,105.1
e01165,station-south-02,2026-09-09T10:24:00Z,49.9
e01166,station-west-01,2026-09-09T10:24:00Z,111.8
e01167,station-west-02,2026-09-09T10:24:00Z,89.0
e01168,station-east-01,2026-09-09T10:25:00Z,24.0
e01169,station-east-02,2026-09-09T10:25:00Z,63.2
e01170,station-north-01,2026-09-09T10:25:00Z,44.6
e01171,station-north-02,2026-09-09T10:25:00Z,50.5
e01172,station-south-01,2026-09-09T10:25:00Z,101.8
e01173,station-south-02,2026-09-09T10:25:00Z,66.6
e01174,station-west-01,2026-09-09T10:25:00Z,115.3
e01175,station-west-02,2026-09-09T10:25:00Z,100.3
e01176,station-east-01,2026-09-09T10:26:00Z,24.7
e01177,station-east-02,2026-09-09T10:26:00Z,65.1
e01178,station-north-01,2026-09-09T10:26:00Z,39.4
e01179,station-north-02,2026-09-09T10:26:00Z,58.0
e01180,station-south-01,2026-09-09T10:26:00Z,98.0
e01181,station-south-02,2026-09-09T10:26:00Z,48.2
e01182,station-west-01,2026-09-09T10:26:00Z,126.5
e01183,station-west-02,2026-09-09T10:26:00Z,90.2
e01184,station-east-01,2026-09-09T10:27:00Z,24.6
e01185,station-east-02,2026-09-09T10:27:00Z,61.2
e01186,station-north-01,2026-09-09T10:27:00Z,44.3
e01187,station-north-02,2026-09-09T10:27:00Z,60.7
e01188,station-south-01,2026-09-09T10:27:00Z,106.4
e01189,station-south-02,2026-09-09T10:27:00Z,55.2
e01190,station-west-01,2026-09-09T10:27:00Z,120.8
e01191,station-west-02,2026-09-09T10:27:00Z,87.3
e01192,station-east-01,2026-09-09T10:28:00Z,26.4
e01193,station-east-02,2026-09-09T10:28:00Z,65.6
e01194,station-north-01,2026-09-09T10:28:00Z,44.2
e01195,station-north-02,2026-09-09T10:28:00Z,53.2
e01196,station-south-01,2026-09-09T10:28:00Z,103.7
e01197,station-south-02,2026-09-09T10:28:00Z,43.4
e01198,station-west-01,2026-09-09T10:28:00Z,110.5
e01199,station-west-02,2026-09-09T10:28:00Z,89.0
e01200,station-east-01,2026-09-09T10:29:00Z,27.3
e01201,station-east-02,2026-09-09T10:29:00Z,76.1
e01202,station-north-01,2026-09-09T10:29:00Z,42.1
e01203,station-north-02,2026-09-09T10:29:00Z,55.0
e01204,station-south-01,2026-09-09T10:29:00Z,98.3
e01205,station-south-02,2026-09-09T10:29:00Z,57.0
e01206,station-west-01,2026-09-09T10:29:00Z,119.8
e01207,station-west-02,2026-09-09T10:29:00Z,94.6
e01208,station-east-01,2026-09-09T10:30:00Z,22.5
e01209,station-east-02,2026-09-09T10:30:00Z,99.4
e01210,station-north-01,2026-09-09T10:30:00Z,41.3
e01211,station-north-02,2026-09-09T10:30:00Z,57.9
e01212,station-south-01,2026-09-09T10:30:00Z,99.2
e01213,station-south-02,2026-09-09T10:30:00Z,60.0
e01214,station-west-01,2026-09-09T10:30:00Z,118.6
e01215,station-west-02,2026-09-09T10:30:00Z,90.7
e01216,station-east-01,2026-09-09T10:31:00Z,27.8
e01217,station-east-02,2026-09-09T10:31:00Z,66.4
e01218,station-north-01,2026-09-09T10:31:00Z,41.7
e01219,station-north-02,2026-09-09T10:31:00Z,60.1
e01220,station-south-01,2026-09-09T10:31:00Z,93.0
e01221,station-south-02,2026-09-09T10:31:00Z,60.9
e01222,station-west-01,2026-09-09T10:31:00Z,113.4
e01223,station-west-02,2026-09-09T10:31:00Z,94.4
e01224,station-east-01,2026-09-09T10:32:00Z,22.6
e01225,station-east-02,2026-09-09T10:32:00Z,73.4
e01226,station-north-01,2026-09-09T10:32:00Z,39.6
e01227,station-north-02,2026-09-09T10:32:00Z,46.0
e01228,station-south-01,2026-09-09T10:32:00Z,101.9
e01229,station-south-02,2026-09-09T10:32:00Z,67.6
e01230,station-west-01,2026-09-09T10:32:00Z,137.8
e01231,station-west-02,2026-09-09T10:32:00Z,83.5
e01232,station-east-01,2026-09-09T10:33:00Z,29.0
e01233,station-east-02,2026-09-09T10:33:00Z,83.9
e01234,station-north-01,2026-09-09T10:33:00Z,36.6
e01235,station-north-02,2026-09-09T10:33:00Z,52.4
e01236,station-south-01,2026-09-09T10:33:00Z,101.7
e01237,station-south-02,2026-09-09T10:33:00Z,62.7
e01238,station-west-01,2026-09-09T10:33:00Z,118.0
e01239,station-west-02,2026-09-09T10:33:00Z,95.8
e01240,station-east-01,2026-09-09T10:34:00Z,25.1
e01241,station-east-02,2026-09-09T10:34:00Z,68.5
e01242,station-north-01,2026-09-09T10:34:00Z,38.4
e01243,station-north-02,2026-09-09T10:34:00Z,62.4
e01244,station-south-01,2026-09-09T10:34:00Z,98.6
e01245,station-south-02,2026-09-09T10:34:00Z,49.8
e01246,station-west-01,2026-09-09T10:34:00Z,118.7
e01247,station-west-02,2026-09-09T10:34:00Z,93.2
e01248,station-west-02,2026-09-09T10:34:00Z,N/A
e01249,station-east-01,2026-09-09T10:35:00Z,27.1
e01250,station-east-02,2026-09-09T10:35:00Z,71.0
e01251,station-north-01,2026-09-09T10:35:00Z,38.1
e01252,station-north-02,2026-09-09T10:35:00Z,63.4
e01253,station-south-01,2026-09-09T10:35:00Z,92.9
e01254,station-south-02,2026-09-09T10:35:00Z,65.2
e01255,station-west-01,2026-09-09T10:35:00Z,124.1
e01256,station-west-02,2026-09-09T10:35:00Z,89.1
e01257,station-east-01,2026-09-09T10:36:00Z,25.8
e01258,station-east-02,2026-09-09T10:36:00Z,91.0
e01259,station-north-01,2026-09-09T10:36:00Z,38.8
e01260,station-north-02,2026-09-09T10:36:00Z,43.3
e01261,station-south-01,2026-09-09T10:36:00Z,93.9
e01262,station-south-02,2026-09-09T10:36:00Z,63.5
e01263,station-west-01,2026-09-09T10:36:00Z,121.3
e01264,station-west-02,2026-09-09T10:36:00Z,88.6
e01265,station-east-01,2026-09-09T10:37:00Z,21.1
e01266,station-east-02,2026-09-09T10:37:00Z,65.6
e01267,station-north-01,2026-09-09T10:37:00Z,37.8
e01268,station-north-02,2026-09-09T10:37:00Z,69.2
e01269,station-south-01,2026-09-09T10:37:00Z,99.1
e01270,station-south-02,2026-09-09T10:37:00Z,66.3
e01271,station-west-01,2026-09-09T10:37:00Z,127.3
e01272,station-west-02,2026-09-09T10:37:00Z,87.0
e01273,station-east-01,2026-09-09T10:38:00Z,24.2
e01274,station-east-02,2026-09-09T10:38:00Z,84.4
e01275,station-north-01,2026-09-09T10:38:00Z,36.8
e01276,station-north-02,2026-09-09T10:38:00Z,50.5
e01277,station-south-01,2026-09-09T10:38:00Z,100.2
e01278,station-south-02,2026-09-09T10:38:00Z,43.1
e01279,station-west-01,2026-09-09T10:38:00Z,111.5
e01280,station-west-02,2026-09-09T10:38:00Z,99.6
e01281,station-east-01,2026-09-09T10:39:00Z,28.0
e01282,station-east-02,2026-09-09T10:39:00Z,76.8
e01283,station-north-01,2026-09-09T10:39:00Z,40.4
e01284,station-north-02,2026-09-09T10:39:00Z,59.7
e01285,station-south-01,2026-09-09T10:39:00Z,101.9
e01286,station-south-02,2026-09-09T10:39:00Z,54.1
e01287,station-west-01,2026-09-09T10:39:00Z,121.1
e01288,station-west-02,2026-09-09T10:39:00Z,88.4
e01289,station-east-01,2026-09-09T10:40:00Z,23.8
e01290,station-east-02,2026-09-09T10:40:00Z,81.3
e01291,station-north-01,2026-09-09T10:40:00Z,44.3
e01292,station-north-02,2026-09-09T10:40:00Z,53.4
e01293,station-south-01,2026-09-09T10:40:00Z,100.5
e01294,station-south-02,2026-09-09T10:40:00Z,60.5
e01295,station-west-01,2026-09-09T10:40:00Z,110.0
e01296,station-west-02,2026-09-09T10:40:00Z,85.9
e01297,station-east-01,2026-09-09T10:41:00Z,26.2
e01298,station-east-02,2026-09-09T10:41:00Z,70.8
e01299,station-north-01,2026-09-09T10:41:00Z,37.4
e01300,station-north-02,2026-09-09T10:41:00Z,56.9
e01301,station-south-01,2026-09-09T10:41:00Z,98.2
e01302,station-south-02,2026-09-09T10:41:00Z,49.7
e01303,station-west-01,2026-09-09T10:41:00Z,112.1
e01304,station-west-02,2026-09-09T10:41:00Z,82.9
e01305,station-east-01,2026-09-09T10:42:00Z,21.8
e01306,station-east-02,2026-09-09T10:42:00Z,70.8
e01307,station-north-01,2026-09-09T10:42:00Z,34.5
e01308,station-north-02,2026-09-09T10:42:00Z,62.2
e01309,station-south-01,2026-09-09T10:42:00Z,97.9
e01310,station-south-02,2026-09-09T10:42:00Z,51.2
e01311,station-west-01,2026-09-09T10:42:00Z,124.2
e01312,station-west-02,2026-09-09T10:42:00Z,89.2
e01313,station-east-01,2026-09-09T10:43:00Z,23.6
e01314,station-east-02,2026-09-09T10:43:00Z,77.1
e01315,station-north-01,2026-09-09T10:43:00Z,38.3
e01316,station-north-02,2026-09-09T10:43:00Z,51.5
e01317,station-south-01,2026-09-09T10:43:00Z,100.5
e01318,station-south-02,2026-09-09T10:43:00Z,74.3
e01319,station-west-01,2026-09-09T10:43:00Z,120.3
e01320,station-west-02,2026-09-09T10:43:00Z,91.4
e01321,station-east-01,2026-09-09T10:44:00Z,26.1
e01322,station-east-02,2026-09-09T10:44:00Z,85.4
e01323,station-north-01,2026-09-09T10:44:00Z,36.3
e01324,station-north-02,2026-09-09T10:44:00Z,55.1
e01325,station-south-01,2026-09-09T10:44:00Z,96.5
e01326,station-south-02,2026-09-09T10:44:00Z,50.0
e01327,station-west-01,2026-09-09T10:44:00Z,111.3
e01328,station-west-02,2026-09-09T10:44:00Z,89.4
e01329,station-east-01,2026-09-09T10:45:00Z,26.2
e01330,station-east-02,2026-09-09T10:45:00Z,102.0
e01331,station-north-01,2026-09-09T10:45:00Z,36.9
e01332,station-north-02,2026-09-09T10:45:00Z,51.5
e01333,station-south-01,2026-09-09T10:45:00Z,94.5
e01334,station-south-02,2026-09-09T10:45:00Z,53.4
e01335,station-west-01,2026-09-09T10:45:00Z,123.5
e01336,station-west-02,2026-09-09T10:45:00Z,89.2
e01337,station-east-01,2026-09-09T10:46:00Z,23.6
e01338,station-east-02,2026-09-09T10:46:00Z,69.1
e01339,station-north-01,2026-09-09T10:46:00Z,36.1
e01340,station-north-02,2026-09-09T10:46:00Z,50.1
e01341,station-south-01,2026-09-09T10:46:00Z,107.9
e01342,station-south-02,2026-09-09T10:46:00Z,65.4
e01343,station-west-01,2026-09-09T10:46:00Z,119.6
e01344,station-west-02,2026-09-09T10:46:00Z,101.7
e01345,station-east-01,2026-09-09T10:47:00Z,25.5
e01346,station-east-02,2026-09-09T10:47:00Z,41.8
e01347,station-north-01,2026-09-09T10:47:00Z,39.6
e01348,station-north-02,2026-09-09T10:47:00Z,55.4
e01349,station-south-01,2026-09-09T10:47:00Z,95.9
e01350,station-south-02,2026-09-09T10:47:00Z,56.2
e01351,station-west-01,2026-09-09T10:47:00Z,106.7
e01352,station-west-02,2026-09-09T10:47:00Z,82.3
e01353,station-east-01,2026-09-09T10:48:00Z,25.9
e01354,station-east-02,2026-09-09T10:48:00Z,76.6
e01355,station-north-01,2026-09-09T10:48:00Z,41.6
e01356,station-north-02,2026-09-09T10:48:00Z,54.2
e01357,station-south-01,2026-09-09T10:48:00Z,93.7
e01358,station-south-02,2026-09-09T10:48:00Z,68.3
e01359,station-west-01,2026-09-09T10:48:00Z,111.5
e01360,station-west-02,2026-09-09T10:48:00Z,91.1
e01361,station-east-01,2026-09-09T10:49:00Z,26.3
e01362,station-east-02,2026-09-09T10:49:00Z,79.9
e01363,station-north-01,2026-09-09T10:49:00Z,46.8
e01364,station-north-02,2026-09-09T10:49:00Z,61.0
e01365,station-south-01,2026-09-09T10:49:00Z,102.2
e01366,station-south-02,2026-09-09T10:49:00Z,58.8
e01367,station-west-01,2026-09-09T10:49:00Z,127.7
e01368,station-west-02,2026-09-09T10:49:00Z,86.8
e01369,station-east-01,2026-09-09T10:50:00Z,25.4
e01370,station-east-02,2026-09-09T10:50:00Z,76.7
e01371,station-north-01,2026-09-09T10:50:00Z,59.3
e01372,station-north-02,2026-09-09T10:50:00Z,93.7
e01373,station-south-01,2026-09-09T10:50:00Z,125.2
e01374,station-south-02,2026-09-09T10:50:00Z,105.4
e01375,station-west-01,2026-09-09T10:50:00Z,172.4
e01376,station-west-02,2026-09-09T10:50:00Z,96.6
e01377,station-east-01,2026-09-09T10:51:00Z,23.7
e01378,station-east-01,2026-09-09T10:51:00Z,abc
e01379,station-east-02,2026-09-09T10:51:00Z,82.3
e01380,station-north-01,2026-09-09T10:51:00Z,58.6
e01381,station-north-02,2026-09-09T10:51:00Z,94.5
e01382,station-south-01,2026-09-09T10:51:00Z,126.2
e01383,station-south-02,2026-09-09T10:51:00Z,106.3
e01384,station-west-01,2026-09-09T10:51:00Z,172.9
e01385,station-west-02,2026-09-09T10:51:00Z,94.3
e01386,station-east-01,2026-09-09T10:52:00Z,22.6
e01387,station-east-02,2026-09-09T10:52:00Z,64.8
e01388,station-north-01,2026-09-09T10:52:00Z,59.8
e01389,station-north-02,2026-09-09T10:52:00Z,93.1
e01390,station-south-01,2026-09-09T10:52:00Z,125.3
e01391,station-south-02,2026-09-09T10:52:00Z,106.2
e01392,station-west-01,2026-09-09T10:52:00Z,171.6
e01393,station-west-02,2026-09-09T10:52:00Z,96.5
e01394,station-east-01,2026-09-09T10:53:00Z,24.3
e01395,station-east-02,2026-09-09T10:53:00Z,74.9
e01396,station-north-01,2026-09-09T10:53:00Z,58.7
e01397,station-north-02,2026-09-09T10:53:00Z,93.5
e01398,station-south-01,2026-09-09T10:53:00Z,126.5
e01399,station-south-02,2026-09-09T10:53:00Z,105.4
e01400,station-west-01,2026-09-09T10:53:00Z,171.2
e01401,station-west-02,2026-09-09T10:53:00Z,85.7
e01402,station-east-01,2026-09-09T10:54:00Z,23.1
e01403,station-east-02,2026-09-09T10:54:00Z,65.5
e01404,station-north-01,2026-09-09T10:54:00Z,60.3
e01405,station-north-02,2026-09-09T10:54:00Z,93.0
e01406,station-south-01,2026-09-09T10:54:00Z,126.8
e01407,station-south-02,2026-09-09T10:54:00Z,104.6
e01408,station-west-01,2026-09-09T10:54:00Z,172.6
e01409,station-west-02,2026-09-09T10:54:00Z,85.7
e01410,station-east-01,2026-09-09T10:55:00Z,19.4
e01411,station-east-02,2026-09-09T10:55:00Z,67.2
e01412,station-north-01,2026-09-09T10:55:00Z,43.9
e01413,station-north-02,2026-09-09T10:55:00Z,49.2
e01414,station-south-01,2026-09-09T10:55:00Z,111.9
e01415,station-south-02,2026-09-09T10:55:00Z,54.4
e01416,station-west-01,2026-09-09T10:55:00Z,121.6
e01417,station-west-02,2026-09-09T10:55:00Z,90.5
e01418,station-east-01,2026-09-09T10:56:00Z,21.1
e01419,station-east-02,2026-09-09T10:56:00Z,62.5
e01420,station-north-01,2026-09-09T10:56:00Z,38.0
e01421,station-north-02,2026-09-09T10:56:00Z,70.2
e01422,station-south-01,2026-09-09T10:56:00Z,101.4
e01423,station-south-02,2026-09-09T10:56:00Z,57.4
e01424,station-west-01,2026-09-09T10:56:00Z,105.0
e01425,station-west-02,2026-09-09T10:56:00Z,86.4
e01426,station-east-01,2026-09-09T10:57:00Z,25.5
e01427,station-east-02,2026-09-09T10:57:00Z,82.5
e01428,station-north-01,2026-09-09T10:57:00Z,33.8
e01429,station-north-02,2026-09-09T10:57:00Z,50.2
e01430,station-south-01,2026-09-09T10:57:00Z,101.6
e01431,station-south-02,2026-09-09T10:57:00Z,53.7
e01432,station-west-01,2026-09-09T10:57:00Z,112.2
e01433,station-west-02,2026-09-09T10:57:00Z,87.0
e01434,station-east-01,2026-09-09T10:58:00Z,28.5
e01435,station-east-02,2026-09-09T10:58:00Z,64.7
e01436,station-north-01,2026-09-09T10:58:00Z,41.7
e01437,station-north-02,2026-09-09T10:58:00Z,48.4
e01438,station-south-01,2026-09-09T10:58:00Z,99.0
e01439,station-south-02,2026-09-09T10:58:00Z,61.9
e01440,station-west-01,2026-09-09T10:58:00Z,120.3
e01441,station-west-02,2026-09-09T10:58:00Z,93.2
e01442,station-east-01,2026-09-09T10:59:00Z,23.6
e01443,station-east-02,2026-09-09T10:59:00Z,75.3
e01444,station-north-01,2026-09-09T10:59:00Z,38.6
e01445,station-north-02,2026-09-09T10:59:00Z,64.3
